,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,2.05,1.0,1.04
1,2.09,2.0,2.01
2,1.15,1.0,0.92
3,1.31,1.0,1.06
5,9.78,8.0,8.05
7,2.96,2.0,2.04
8,4.13,3.0,2.94
9,1.03,1.0,0.94
10,1.04,1.0,1.0
11,2.55,3.0,3.09
12,1.35,1.0,0.91
13,2.72,1.0,0.98
15,3.05,4.0,3.89
16,1.02,1.0,0.95
20,1.79,1.0,0.98
21,2.17,2.0,2.13
23,0.65,1.0,0.97
24,1.14,1.0,1.04
25,2.44,1.0,1.14
27,1.4,2.0,2.01
29,0.88,1.0,0.92
33,0.5,1.0,1.0
34,1.41,2.0,1.94
35,1.17,1.0,1.15
36,1.06,1.0,0.89
40,1.6,2.0,1.98
41,0.64,1.0,1.06
42,1.08,1.0,0.98
43,1.74,1.0,1.09
44,1.06,1.0,0.96
46,1.13,1.0,1.1
47,1.17,2.0,2.02
50,1.24,1.0,0.98
51,1.17,1.0,1.04
52,1.0,1.0,0.92
54,2.05,1.0,0.95
55,0.88,1.0,0.93
56,0.89,1.0,1.11
57,1.2,1.0,1.24
60,1.13,1.0,1.09
61,1.01,1.0,0.92
62,1.46,1.0,0.97
63,1.52,1.0,0.95
64,1.17,1.0,0.88
65,1.5,2.0,1.85
68,11.61,11.0,11.02
69,10.33,9.0,9.08
70,6.91,10.0,9.89
72,0.99,1.0,1.05
73,0.48,1.0,1.06
76,1.02,1.0,1.03
78,2.24,2.0,1.93
79,1.06,1.0,0.99
80,0.61,1.0,0.98
82,2.89,3.0,2.91
83,1.13,1.0,1.02
86,0.52,1.0,1.09
87,0.84,1.0,0.97
88,4.87,9.0,8.98
89,2.73,4.0,3.93
90,1.05,1.0,1.0
92,1.31,1.0,0.93
93,0.52,1.0,1.0
94,0.8,0.0,0.2
95,0.91,1.0,1.02
97,10.89,10.0,10.1
98,1.9,1.0,0.97
99,2.63,1.0,1.01
100,2.82,1.0,0.89
101,-0.38,1.0,0.86
102,14.06,13.0,12.76
103,13.13,10.0,10.0
106,17.41,16.0,16.72
107,1.48,1.0,0.91
108,2.7,1.0,1.19
109,17.74,24.0,22.26
110,17.74,19.0,19.3
111,16.8,17.0,17.34
112,1.9,1.0,1.16
113,1.7,1.0,0.91
114,1.71,1.0,1.13
115,1.71,1.0,0.93
119,17.71,21.0,19.78
122,2.7,0.0,0.59
123,17.74,17.0,18.0
124,17.74,21.0,20.33
125,17.74,20.0,19.64
128,2.66,1.0,0.8
131,16.9,19.0,18.7
132,16.83,16.0,15.97
133,14.53,14.0,14.72
134,1.19,1.0,1.03
135,0.56,1.0,0.99
136,1.13,1.0,0.88
138,1.65,1.0,0.93
141,16.54,16.0,16.67
142,1.8,1.0,0.86
145,15.15,16.0,16.21
146,17.74,19.0,19.01
147,17.74,21.0,20.42
148,17.53,19.0,18.95
149,2.7,1.0,0.89
150,2.58,1.0,0.99
151,17.74,19.0,19.5
152,14.38,16.0,16.36
153,0.94,1.0,0.94
154,1.02,1.0,0.97
156,0.61,0.0,0.29
162,4.47,4.0,4.01
163,-0.24,1.0,0.83
164,0.2,1.0,0.99
165,7.04,9.0,9.04
166,1.31,1.0,0.92
167,1.73,2.0,2.05
170,0.75,1.0,0.98
171,0.61,1.0,1.01
172,1.08,1.0,0.96
173,1.58,1.0,1.17
174,8.21,7.0,6.94
175,1.93,1.0,1.04
176,12.96,9.0,8.92
177,1.19,1.0,1.01
178,1.45,1.0,1.06
180,1.18,1.0,0.99
182,2.86,1.0,1.15
184,0.8,1.0,0.97
187,3.51,2.0,2.18
188,2.58,1.0,1.0
189,0.8,1.0,1.02
190,3.73,6.0,6.04
191,0.9,1.0,1.0
192,0.83,1.0,0.99
193,2.11,1.0,1.0
194,1.03,1.0,1.02
195,1.02,1.0,0.94
197,0.73,1.0,0.77
