リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算
27,26.9,60,60,27,26.7,60,0,26,19.9,0,0
25,26.5,60,60,25,26.9,60,43,24,26.2,43,43
25,25.8,60,60,25,26.8,60,60,24,25.2,60,60
25,25.7,60,60,25,26.6,60,60,24,25.4,60,60
25,25.3,60,60,25,26.2,60,60,24,25.6,60,23
26,25.5,60,37,26,26.1,60,47,26,26.6,60,7
26,26.8,0,0,26,27.4,0,0,26,27.8,0,0
26,28.7,0,0,26,29.1,0,0,26,29,0,0
26,29.7,0,0,26,30,0,0,26,29.7,0,0
26,30.1,0,0,26,30.5,0,0,26,30,0,0
26,30.4,0,0,26,30.7,0,0,26,30.1,0,0
26,30.6,0,0,26,30.9,0,0,26,30.2,0,0
26,30.7,0,0,26,31.1,0,0,26,30.3,0,0
26,30.8,0,0,26,31.2,0,0,26,30.4,0,0
26,30.8,0,0,26,31.2,0,0,26,30.4,0,0
26,30.8,0,0,26,31.2,0,0,26,30.4,0,0
26,30.9,0,0,26,31.2,0,0,26,30.5,0,0
26,30.9,0,0,26,31.3,0,0,26,30.7,0,0
26,29.5,13,13,26,30.1,13,13,26,29.5,13,13
26,27.1,60,57,26,28.1,60,60,26,26.7,60,60
26,25.9,60,16,26,26,60,60,26,25.3,60,60
26,25.9,60,23,26,25.9,60,49,26,25.6,60,28
26,25.9,60,42,26,26,60,41,26,27.3,60,14
26,26,60,29,26,26.1,60,35,26,27,60,6
26,26.1,60,49,26,26.2,60,39,26,28.1,60,0
26,25.7,60,34,26,25.9,60,39,26,27.8,60,23
26,26.1,60,36,26,26.1,60,49,26,27.1,60,3
26,26,60,48,26,26.1,60,45,26,28.4,60,0
26,25.9,60,28,26,26,60,48,26,26.8,60,52
26,25.9,60,27,26,26.3,60,60,26,25.8,60,60
26,26.6,56,56,26,26.2,56,24,26,21.4,0,0
26,26.3,60,60,26,25.7,60,14,26,21.6,0,0
26,27,0,0,26,28,0,0,26,23.2,0,0
26,29.1,0,0,26,30,0,0,26,27.2,0,0
26,30.2,0,0,26,31,0,0,26,29,0,0
26,29.5,12,12,26,30.6,12,12,26,26.6,0,0
26,29.5,0,0,26,30.2,0,0,26,28.4,0,0
26,30,0,0,26,30.8,0,0,26,29.4,0,0
26,30.6,0,0,26,31,0,0,26,30,0,0
26,30.7,0,0,26,31.2,0,0,26,30.2,0,0
26,30.8,0,0,26,31.2,0,0,26,30.3,0,0
26,30.9,0,0,26,31.2,0,0,26,30.4,0,0
26,29.2,15,15,26,29.8,15,15,26,29,15,15
26,26.3,60,25,26,26.8,60,60,26,26.2,60,60
26,26,60,28,26,25.9,60,46,26,26,60,13
26,25.9,60,25,26,26,60,48,26,27.1,60,0
26,26,60,35,26,26.1,60,45,26,27.3,60,6
27,26.3,60,6,27,26.5,60,11,26,26.8,60,3
27,27.1,60,19,27,27.1,60,19,26,27.6,60,0
27,27.1,60,24,27,27.1,60,28,26,27.8,60,0
27,27.1,60,26,27,27,60,30,26,28,60,0
27,27.1,60,29,27,27.1,60,32,26,28.2,60,0
27,27.1,60,27,27,27.1,60,28,26,28.1,60,0
27,27.1,60,26,27,27,60,28,26,28.1,60,0
27,27.4,42,42,27,26.4,42,18,26,21.7,0,0
27,26.7,60,51,27,26.1,60,0,26,23.1,0,0
27,27.1,0,0,27,27.7,0,0,26,27.6,0,0
27,28.8,0,0,27,29.3,0,0,26,29,0,0
27,29.3,0,0,27,29.8,0,0,26,29.5,0,0
27,29.5,0,0,27,29.8,0,0,26,29.7,0,0
27,29.5,0,0,27,29.8,0,0,26,29.8,0,0
27,29.5,0,0,27,29.8,0,0,26,29.9,0,0
27,29.5,0,0,27,29.8,0,0,26,30,0,0
27,29.5,0,0,27,29.7,0,0,26,30,0,0
27,29.4,0,0,27,29.7,0,0,26,30,0,0
27,29.4,0,0,27,29.8,0,0,26,30,0,0
27,28.2,15,15,27,28.5,15,15,26,28.7,15,15
27,26.6,60,16,27,26.9,60,50,26,26.1,60,60
27,26.9,60,14,27,26.8,60,18,26,25.2,60,42
26,26,60,28,26,25.9,60,39,26,26.9,60,0
26,26.1,60,33,26,26,60,28,26,27.6,60,0
26,25.8,60,25,26,25.9,60,33,26,27.3,60,25
26,26.2,60,35,26,26.2,60,27,26,26.5,60,10
26,26.1,60,30,26,25.9,60,35,26,27.8,60,0
26,26.1,60,48,26,26.1,60,31,26,28.3,60,2
26,26,60,33,26,25.9,60,30,26,27.5,60,15
26,26.1,60,43,26,26.3,60,21,26,28.2,60,0
26,26.1,60,41,26,26.1,60,35,26,28.2,60,0
26,26.9,54,54,26,25.9,54,19,26,21.1,0,0
26,26.4,60,60,26,25.6,60,0,26,26.2,0,0
26,26.8,0,0,26,27.4,0,0,26,27.7,0,0
26,28.7,0,0,26,29.5,0,0,26,28.9,0,0
26,29.6,0,0,26,30,0,0,26,29.4,0,0
26,29.8,0,0,26,30.1,0,0,26,29.6,0,0
26,29.9,0,0,26,30.1,0,0,26,29.8,0,0
26,30,0,0,26,30.2,0,0,26,29.9,0,0
26,30,0,0,26,30.3,0,0,26,29.9,0,0
26,30,0,0,26,30.4,0,0,26,30,0,0
26,30,0,0,26,30.4,0,0,26,30,0,0
26,30,0,0,26,30.5,0,0,26,30.1,0,0
26,28.5,15,15,26,29,15,15,26,29,15,15
26,25.7,60,19,26,26.1,60,47,26,26.1,60,60
26,26,60,27,26,26.1,60,59,26,26.3,60,2
26,26.1,60,36,26,26,60,44,26,27.5,60,0
26,25.8,60,29,26,26,60,48,26,27.1,60,30
26,25.9,60,19,26,25.8,60,34,26,25.2,59,59
26,26.5,60,53,26,25.9,60,12,26,21.2,0,0
26,26.5,60,60,26,25.9,60,6,26,18.6,0,0
26,27.1,60,60,26,26.1,60,13,26,21.3,0,0
26,27.8,60,60,26,26.1,60,38,26,24.4,0,0
26,27.3,60,60,26,26.1,60,11,26,27,0,0
26,26.9,60,60,26,26,60,0,26,27.2,0,0
26,27.8,27,27,26,27.1,27,27,26,28.1,0,0
26,26.7,59,59,26,25.8,59,11,26,24.5,0,0
26,27.1,0,0,26,27.8,0,0,26,26.9,0,0
26,29.3,3,3,26,30,3,3,26,29,0,0
26,27.6,45,45,26,28.9,45,45,26,28.7,0,0
26,26.7,38,38,26,28.4,38,38,26,20.5,0,0
26,28.1,0,0,26,28.7,0,0,26,26.8,0,0
26,29.2,0,0,26,29.9,0,0,26,28.9,0,0
26,29.8,0,0,26,30.2,0,0,26,29.5,0,0
26,30,0,0,26,30.3,0,0,26,29.8,0,0
26,30,0,0,26,30.3,0,0,26,30,0,0
26,30,0,0,26,30.4,0,0,26,30.1,0,0
26,30.1,0,0,26,30.6,0,0,26,30.3,0,0
26,28.5,6,6,26,28.7,6,6,26,29.5,6,6
26,26.1,60,32,26,26.3,60,42,26,26.4,60,60
26,25.7,60,26,26,25.8,60,44,26,25.9,60,22
26,26.1,60,43,26,26.1,60,34,26,27.7,60,0
26,26.1,60,37,26,26.2,60,38,26,28.1,60,0
26,25.9,60,43,26,26,60,31,26,27.9,60,10
26,26,60,38,26,26,60,34,26,28.2,60,0
26,26.1,60,54,26,26.2,60,41,26,28.6,60,13
26,26,60,31,26,26.1,60,55,26,27.1,60,60
26,26.1,60,37,26,26,60,45,26,26.8,60,20
26,26.1,59,39,26,26.1,59,53,26,28.1,59,0
26,26.9,0,0,26,27.2,0,0,26,29.3,0,0
26,27.4,0,0,26,27.3,0,0,26,30,0,0
26,28.1,0,0,26,28.1,0,0,26,29.8,0,0
26,28.1,39,39,26,29.4,39,39,26,20,0,0
26,28.2,0,0,26,29,0,0,26,25.1,0,0
26,29.8,0,0,26,30.3,0,0,26,28.4,0,0
26,30.7,0,0,26,31.2,0,0,26,29.7,0,0
26,29.9,0,0,26,30.6,0,0,26,29,43,43
26,28.8,0,0,26,29.6,0,0,26,28.4,60,60
26,28.1,0,0,26,28.9,0,0,26,28.2,60,60
26,25,0,0,26,26.4,0,0,26,28.1,60,60
26,24.5,0,0,26,26.2,0,0,26,27.9,60,60
26,28.4,13,13,26,29.5,13,13,26,28,26,26
26,27.4,60,60,26,29.2,60,60,26,18.9,0,0
26,27.1,60,60,26,27.2,60,60,26,21.4,0,0
26,26.5,60,60,26,26,60,52,26,18.9,0,0
27,26.8,60,60,27,26.8,60,7,26,21.3,0,0
27,26.9,60,60,27,27.1,60,17,26,23.7,0,0
27,26.9,60,60,27,26.9,60,6,26,19.3,0,0
27,27.1,60,60,27,27.1,60,6,26,27,0,0
27,27.2,60,60,27,27,60,12,26,28.1,0,0
27,27.7,60,60,27,26.9,60,13,26,27.5,0,0
27,27.5,60,60,27,27,60,15,26,28.3,0,0
27,27.2,59,59,27,27.1,59,10,26,28.4,0,0
27,26.9,0,0,27,28.9,0,0,26,28.8,0,0
27,28.1,0,0,27,30.3,0,0,26,29.7,0,0
27,27.3,0,0,27,30.8,0,0,26,30,0,0
27,29.2,0,0,27,31.3,0,0,26,30.4,0,0
27,29.5,0,0,27,31.3,0,0,26,30.4,0,0
27,30.2,0,0,27,31.6,0,0,26,30.5,0,0
27,30.6,0,0,27,31.7,0,0,26,30.6,0,0
27,30.9,0,0,27,31.8,0,0,26,30.7,0,0
27,31.2,0,0,27,32,0,0,26,30.7,0,0
27,31.3,0,0,27,32.1,0,0,26,30.7,0,0
27,31.4,0,0,27,32.2,0,0,26,30.8,0,0
27,31.4,0,0,27,32.2,0,0,26,30.9,0,0
27,29.6,20,20,27,30.3,20,20,26,29.3,20,20
27,27.1,60,60,27,28.2,60,60,26,26.4,60,60
27,26.6,60,58,27,27.7,60,60,26,25.6,60,60
27,26.9,60,15,27,27.6,60,60,26,25.1,60,60
27,27.1,60,24,27,27.6,60,60,26,25.2,60,60
27,27,60,14,27,27.5,60,60,26,25.1,60,60
27,26.7,60,19,27,26.9,60,21,26,25.7,60,20
27,27.1,60,23,27,26.9,60,21,26,27.8,60,0
27,27.1,60,36,27,27.2,60,28,26,28.6,60,2
27,27.1,60,31,27,26.9,60,36,26,27.9,60,20
27,26.9,60,36,27,26.9,60,35,26,28.2,60,7
27,27.1,59,35,27,27.1,59,35,26,28.6,59,0
27,26.3,0,0,27,26.6,0,0,26,28.6,0,0
27,30.3,0,0,27,30.5,0,0,26,30.6,0,0
27,31.1,0,0,27,31.5,0,0,26,30.8,0,0
27,31.5,0,0,27,31.9,0,0,26,31.2,0,0
27,31.5,0,0,27,31.9,0,0,26,31.1,0,0
27,31.6,0,0,27,32.1,0,0,26,31,0,0
